Entity,Code,Year,Coal production - TWh,Oil production - TWh,Gas production - TWh
Norway,NOR,2000,,1861.6567,494.22476
Norway,NOR,2001,,1881.2806,536.31213
Norway,NOR,2002,,1830.0901,651.0194
Norway,NOR,2003,,1783.962,724.1274
Norway,NOR,2004,,1747.0891,785.8503
Norway,NOR,2005,,1609.9893,851.9878
Norway,NOR,2006,,1498.5483,880.03284
Norway,NOR,2007,,1377.3876,896.32404
Norway,NOR,2008,,1331.0986,993.2882
Norway,NOR,2009,,1260.4038,1034.6422
Norway,NOR,2010,,1146.6089,1061.9537
Norway,NOR,2011,,1085.8439,1005.06885
Norway,NOR,2012,,1012.3336,1138.6254
Norway,NOR,2013,,964.4767,1079.304
Norway,NOR,2014,,988.1589,1074.9113
Norway,NOR,2015,,1019.21277,1161.3088
Norway,NOR,2016,,1050.2723,1158.9092
Norway,NOR,2017,,1033.6267,1237.4116
Norway,NOR,2018,,968.9926,1212.8687
Norway,NOR,2019,,927.94086,1142.5984
Norway,NOR,2020,,1071.5087,1114.8922
Norway,NOR,2021,,1091.7832,1143.1448
Norway,NOR,2022,,1034.5089,1228.4828
OECD (EI),,1981,11402.679,9853.359,8229.633
OECD (EI),,1982,11734.984,10336.908,7796.054
OECD (EI),,1983,11294.286,10605.734,7366.6094
OECD (EI),,1984,11690.225,11103.01,7841.6255
OECD (EI),,1985,12267.572,11260.572,7718.286
OECD (EI),,1986,12466.55,11063.056,7470.1514
OECD (EI),,1987,12608.346,11138.457,7765.53
OECD (EI),,1988,12730.733,11058.937,7916.8135
OECD (EI),,1989,12851.913,10622.975,8131.6875
OECD (EI),,1990,12810.825,10666.097,8335.36
OECD (EI),,1991,12287.198,10952.559,8534.483
OECD (EI),,1992,12099.434,11071.701,8724.727
OECD (EI),,1993,11424.549,11078.88,9046.035
OECD (EI),,1994,11752.298,11546.384,9451.025
OECD (EI),,1995,11867.776,11712.838,9588.928
OECD (EI),,1996,12054.109,12113.727,10043.353
OECD (EI),,1997,12362.271,12279.835,10107.807
OECD (EI),,1998,12248.106,12251.917,10254.107
OECD (EI),,1999,12003.122,12025.021,10329.662
OECD (EI),,2000,11781.668,12119.189,10552.461
OECD (EI),,2001,12186.285,11970.149,10773.668
OECD (EI),,2002,11871.496,12000.311,10662.035
OECD (EI),,2003,11811.299,11859.044,10711.711
OECD (EI),,2004,12086.46,11639.5,10728.601
OECD (EI),,2005,12300.906,11099.431,10628.215
OECD (EI),,2006,12546.945,10835.418,10748.102
OECD (EI),,2007,12537.359,10669.821,10786.079
OECD (EI),,2008,12654.913,10343.139,11102.206
OECD (EI),,2009,11970.297,10362.356,11048.341
OECD (EI),,2010,12219.503,10452.699,11308.904
OECD (EI),,2011,12326.627,10539.326,11512.905
OECD (EI),,2012,12142.588,11091.173,11873.488
OECD (EI),,2013,12055.827,11727.392,11967.777
OECD (EI),,2014,12336.692,12738.515,12424.688
OECD (EI),,2015,11477.784,13264.249,12811.727
OECD (EI),,2016,10513.43,12869.692,12898.15
OECD (EI),,2017,10645.35,13235.751,13281.54
OECD (EI),,2018,10610.278,14498.984,14345.295
OECD (EI),,2019,10099.709,15446.212,15168.726
OECD (EI),,2020,8327.488,14910.719,14886.805
OECD (EI),,2021,8635.693,14997.307,15234.905
OECD (EI),,2022,8653.18,15488.963,15891.258
OECD (EI),,1965,,6120.3867,
OECD (EI),,1966,,6484.5757,
OECD (EI),,1967,,6911.97,
OECD (EI),,1968,,7203.288,
OECD (EI),,1969,,7402.636,
OECD (EI),,1970,,7839.4854,7246.037
OECD (EI),,1971,,7875.827,7684.0674
OECD (EI),,1972,,8050.8496,8015.1274
OECD (EI),,1973,,8103.6235,8255.184
OECD (EI),,1974,,7830.504,8180.4795
OECD (EI),,1975,,7623.9165,7840.2983
OECD (EI),,1976,,7634.6714,7923.5503
OECD (EI),,1977,,8116.0444,8055.273
OECD (EI),,1978,,8717.887,8100.135
OECD (EI),,1979,,9226.32,8425.117
OECD (EI),,1980,,9618.14,8329.914
OPEC (EI),,1965,,7998.7876,
OPEC (EI),,1966,,8794.916,
OPEC (EI),,1967,,9372.186,
OPEC (EI),,1968,,10454.688,
OPEC (EI),,1969,,11575.593,
OPEC (EI),,1970,,13020.559,
OPEC (EI),,1971,,14085.006,
OPEC (EI),,1972,,15000.872,
OPEC (EI),,1973,,17022.06,
OPEC (EI),,1974,,16928.94,
OPEC (EI),,1975,,14904.995,
OPEC (EI),,1976,,16878.639,
OPEC (EI),,1977,,17062.791,
OPEC (EI),,1978,,16232.731,
OPEC (EI),,1979,,16957.715,
OPEC (EI),,1980,,14700.218,
OPEC (EI),,1981,,12306.883,
OPEC (EI),,1982,,10486.962,
OPEC (EI),,1983,,9450.608,
OPEC (EI),,1984,,9175.857,
OPEC (EI),,1985,,8728.495,
OPEC (EI),,1986,,10124.356,
OPEC (EI),,1987,,10043.514,
OPEC (EI),,1988,,11356.726,
OPEC (EI),,1989,,12215.01,
OPEC (EI),,1990,,13100.789,
OPEC (EI),,1991,,13188.477,
OPEC (EI),,1992,,14227.945,
OPEC (EI),,1993,,14580.642,
OPEC (EI),,1994,,14851.832,
OPEC (EI),,1995,,15057.113,
OPEC (EI),,1996,,15452.746,
OPEC (EI),,1997,,15904.251,
OPEC (EI),,1998,,16863.688,
OPEC (EI),,1999,,16034.997,
OPEC (EI),,2000,,17019.271,
OPEC (EI),,2001,,16735.379,
OPEC (EI),,2002,,15636.744,
OPEC (EI),,2003,,16969.205,
OPEC (EI),,2004,,18658.174,
OPEC (EI),,2005,,19146.727,
OPEC (EI),,2006,,19422.8,
OPEC (EI),,2007,,19219.516,
OPEC (EI),,2008,,19826.857,
OPEC (EI),,2009,,18436.545,
OPEC (EI),,2010,,18736.771,
OPEC (EI),,2011,,19078.973,
OPEC (EI),,2012,,19900.527,
OPEC (EI),,2013,,19256.617,
OPEC (EI),,2014,,19197.572,
OPEC (EI),,2015,,20132.18,
OPEC (EI),,2016,,20764.275,
OPEC (EI),,2017,,20547.342,
OPEC (EI),,2018,,20421.203,
OPEC (EI),,2019,,19226.818,
OPEC (EI),,2020,,16989.1,
OPEC (EI),,2021,,17384.91,
OPEC (EI),,2022,,18669.754,
Oceania,,1981,803.0439,247.38208,119.94439
Oceania,,1982,819.5868,243.93092,116.980835
Oceania,,1983,854.9673,237.44705,127.074814
Oceania,,1984,897.6681,307.9994,125.31726
Oceania,,1985,1090.3602,356.8411,133.95262
Oceania,,1986,1159.5581,318.80838,146.32928
Oceania,,1987,1208.1923,338.87204,149.39459
Oceania,,1988,1189.6376,321.6083,152.99338
Oceania,,1989,1293.2142,303.33276,177.07564
Oceania,,1990,1352.0249,352.09924,206.11147
Oceania,,1991,1402.7034,332.76974,215.765
Oceania,,1992,1498.05,327.94684,233.33595
Oceania,,1993,1507.5887,305.8865,243.83902
Oceania,,1994,1538.4784,329.3391,279.91214
Oceania,,1995,1618.2656,310.114,295.95966
Oceania,,1996,1667.6857,326.40598,296.33704
Oceania,,1997,1814.5221,346.43536,296.37646
Oceania,,1998,1854.1685,328.0255,302.7371
Oceania,,1999,1957.3917,319.4973,307.1253
Oceania,,2000,2022.195,431.37653,311.92328
Oceania,,2001,2186.7512,399.1475,326.41318
Oceania,,2002,2257.1914,396.66782,330.0116
Oceania,,2003,2336.6826,343.3505,337.45224
Oceania,,2004,2426.881,299.85922,359.3031
Oceania,,2005,2540.0195,294.55624,382.35278
Oceania,,2006,2598.5168,268.95715,406.82227
Oceania,,2007,2675.5278,286.4461,427.51184
Oceania,,2008,2755.357,285.7068,416.829
Oceania,,2009,2855.148,280.429,466.97592
Oceania,,2010,2953.3677,286.53317,526.25507
Oceania,,2011,2886.4192,249.01212,544.51514
Oceania,,2012,3127.2383,246.37004,582.85803
Oceania,,2013,3357.2708,204.80865,605.7658
Oceania,,2014,3588.1465,216.3719,652.7442
Oceania,,2015,3579.409,195.42087,742.9768
Oceania,,2016,3582.9368,178.54611,940.797
Oceania,,2017,3493.4392,161.66644,1102.9464
Oceania,,2018,3660.1453,170.74864,1274.0186
Oceania,,2019,3682.8892,223.93333,1461.0238
Oceania,,2020,3391.4998,222.27069,1458.6396
Oceania,,2021,3322.3604,214.22488,1482.2115
Oceania,,2022,3201.98,203.44319,1528.1534
Oceania,,1965,,4.0263753,
Oceania,,1966,,5.1767683,
Oceania,,1967,,12.079125,
Oceania,,1968,,22.494122,
Oceania,,1969,,25.883842,
Oceania,,1970,,101.23458,17.303974
Oceania,,1971,,177.42035,25.82668
Oceania,,1972,,189.33647,37.07426
Oceania,,1973,,237.18723,47.068798
Oceania,,1974,,234.67719,53.70199
Oceania,,1975,,251.46202,57.669968
Oceania,,1976,,257.49902,68.07722
Oceania,,1977,,272.4299,77.76844
Oceania,,1978,,269.70963,83.72537
Oceania,,1979,,270.70334,96.375175
Oceania,,1980,,253.9847,110.66588
Oman,OMN,1967,,32.830685,
Oman,OMN,1968,,139.19073,
Oman,OMN,1969,,188.34445,
Oman,OMN,1970,,191.22433,
Oman,OMN,1971,,169.33722,
Oman,OMN,1972,,162.8705,
Oman,OMN,1973,,168.76125,
Oman,OMN,1974,,167.03331,
Oman,OMN,1975,,196.40814,
Oman,OMN,1976,,211.96268,
Oman,OMN,1977,,195.83217,
Oman,OMN,1978,,180.85677,3.025425
Oman,OMN,1979,,169.9132,5.0895
Oman,OMN,1980,,164.18195,6.4608374
Oman,OMN,1981,,189.65233,7.6154
Oman,OMN,1982,,194.26015,8.3317
Oman,OMN,1983,,224.78691,10.348649
Oman,OMN,1984,,241.3637,13.0065
Oman,OMN,1985,,288.3003,16.559725
Oman,OMN,1986,,324.01086,19.358948
Oman,OMN,1987,,337.41425,21.686924
Oman,OMN,1988,,359.7082,21.823586
Oman,OMN,1989,,372.86066,22.648273
Oman,OMN,1990,,398.20364,24.476725
Oman,OMN,1991,,410.7192,24.816025
Oman,OMN,1992,,430.74744,27.12515
Oman,OMN,1993,,451.09174,26.03185
Oman,OMN,1994,,470.46494,27.2571
Oman,OMN,1995,,497.84766,38.18067
Oman,OMN,1996,,515.9607,41.281498
Oman,OMN,1997,,522.30286,46.95535
Oman,OMN,1998,,519.99896,48.755524
Oman,OMN,1999,,519.83264,51.385098
Oman,OMN,2000,,546.8981,103.211075
Oman,OMN,2001,,545.39197,154.2464
Oman,OMN,2002,,511.8564,166.44098
Oman,OMN,2003,,467.8142,183.35489
Oman,OMN,2004,,446.93564,186.57536
Oman,OMN,2005,,441.93256,208.49397
Oman,OMN,2006,,420.76874,242.91458
Oman,OMN,2007,,405.1641,246.06517
Oman,OMN,2008,,431.13528,241.36316
Oman,OMN,2009,,461.24155,239.1397
Oman,OMN,2010,,490.8049,256.9776
Oman,OMN,2011,,502.56876,271.27878
Oman,OMN,2012,,523.3463,283.2199
Oman,OMN,2013,,535.9359,307.859
Oman,OMN,2014,,537.5265,293.49078
Oman,OMN,2015,,558.5997,307.4712
Oman,OMN,2016,,573.547,314.77502
Oman,OMN,2017,,553.1735,323.23413
Oman,OMN,2018,,556.1946,363.32645
Oman,OMN,2019,,550.4265,366.90195
Oman,OMN,2020,,536.27155,369.30405
Oman,OMN,2021,,544.56946,402.33597
Oman,OMN,2022,,598.33356,420.92822
Pakistan,PAK,1981,8.15156,,65.3805
Pakistan,PAK,1982,9.248885,,71.309
Pakistan,PAK,1983,9.510153,,70.307
Pakistan,PAK,1984,12.070579,,72.144
Pakistan,PAK,1985,11.443536,,73.647
Pakistan,PAK,1986,10.711987,,78.991
Pakistan,PAK,1987,12.593115,,84.585495
Pakistan,PAK,1988,14.108469,,89.67899
Pakistan,PAK,1989,14.212976,,95.6075
Pakistan,PAK,1990,14.735512,,102.12049
Pakistan,PAK,1991,14.787766,,110.3035
Pakistan,PAK,1992,15.571569,,108.215996
Pakistan,PAK,1993,16.45988,,124.582
Pakistan,PAK,1994,15.780584,,127.003494
Pakistan,PAK,1995,16.564388,,130.26
Pakistan,PAK,1996,18.079742,,141.5325
Pakistan,PAK,1997,16.407627,,141.115
Pakistan,PAK,1998,17.34819,,148.62999
Pakistan,PAK,1999,17.295938,,169.50499
Pakistan,PAK,2000,16.877909,,179.525
Pakistan,PAK,2001,17.03467,,189.545
Pakistan,PAK,2002,18.236502,,205.4935
Pakistan,PAK,2003,17.447474,,255.5038
Pakistan,PAK,2004,17.734867,,306.76593
Pakistan,PAK,2005,18.220827,,326.10187
Pakistan,PAK,2006,20.930174,,333.1948
Pakistan,PAK,2007,19.299864,,338.00253
Pakistan,PAK,2008,20.783867,,346.0761
Pakistan,PAK,2009,18.338398,,347.01666
Pakistan,PAK,2010,17.593784,,353.48395
Pakistan,PAK,2011,16.862234,,353.39645
Pakistan,PAK,2012,15.885091,,365.97232
Pakistan,PAK,2013,15.605535,,355.85727
Pakistan,PAK,2014,17.674776,,349.86688
Pakistan,PAK,2015,17.37432,,350.47568
Pakistan,PAK,2016,21.418747,,346.78687
Pakistan,PAK,2017,21.794971,,346.51498
Pakistan,PAK,2018,22.91306,,342.00104
Pakistan,PAK,2019,36.851887,,326.9343
Pakistan,PAK,2020,49.576786,,305.8575
Pakistan,PAK,2021,53.490566,,326.62415
Pakistan,PAK,2022,51.87214,,286.80862
Pakistan,PAK,1970,,,29.103926
Pakistan,PAK,1971,,,26.36095
Pakistan,PAK,1972,,,27.9892
Pakistan,PAK,1973,,,31.955448
Pakistan,PAK,1974,,,36.64815
Pakistan,PAK,1975,,,38.076
Pakistan,PAK,1976,,,38.8275
Pakistan,PAK,1977,,,42.418
Pakistan,PAK,1978,,,43.587
Pakistan,PAK,1979,,,49.098
Pakistan,PAK,1980,,,59.953
Peru,PER,1965,,39.47414,
Peru,PER,1966,,39.47414,
Peru,PER,1967,,44.33245,
Peru,PER,1968,,46.28077,
Peru,PER,1969,,44.93974,
Peru,PER,1970,,44.923103,3.975125
Peru,PER,1971,,38.37081,4.7451253
Peru,PER,1972,,40.13162,4.56225
Peru,PER,1973,,43.66005,4.466
Peru,PER,1974,,47.611588,4.60075
Peru,PER,1975,,44.170933,5.6787496
Peru,PER,1976,,46.95398,6.16
Peru,PER,1977,,55.780968,6.1166873
Peru,PER,1978,,92.051926,6.391
Peru,PER,1979,,116.81149,5.9097495
Peru,PER,1980,,119.1476,6.3525
Peru,PER,1981,,117.6083,7.2957497
Peru,PER,1982,,118.88222,7.6566873
Peru,PER,1983,,103.91183,5.0434995
Peru,PER,1984,,112.52271,6.8145
Peru,PER,1985,,114.873924,5.313
Peru,PER,1986,,108.23962,5.6354375
Peru,PER,1987,,99.80385,5.60175
Peru,PER,1988,,86.47234,5.284125
Peru,PER,1989,,79.615814,4.4804378
Peru,PER,1990,,78.70604,4.287937
Peru,PER,1991,,70.13512,4.0232496
Peru,PER,1992,,70.800804,3.628625
Peru,PER,1993,,77.11245,3.8211248
Peru,PER,1994,,77.73754,3.98475
Peru,PER,1995,,74.36916,3.8596249
Peru,PER,1996,,73.482025,3.9173748
Peru,PER,1997,,72.595474,2.319625
Peru,PER,1998,,70.12506,3.936625
Peru,PER,1999,,64.13437,3.955875
Peru,PER,2000,,60.022717,3.3254375
Peru,PER,2001,,58.586086,3.56125
Peru,PER,2002,,56.960037,4.25425
Peru,PER,2003,,55.029415,5.033875
Peru,PER,2004,,54.542706,8.277499
Peru,PER,2005,,61.89305,14.599701
Peru,PER,2006,,64.431206,17.086441
Peru,PER,2007,,63.79315,25.751991
Peru,PER,2008,,66.30551,34.979435
Peru,PER,2009,,80.166306,35.857998
Peru,PER,2010,,84.63671,73.14946
Peru,PER,2011,,81.0358,114.805405
Peru,PER,2012,,79.84143,119.58075
Peru,PER,2013,,85.06722,123.99125
Peru,PER,2014,,87.706795,131.2723
Peru,PER,2015,,76.00684,126.56716
Peru,PER,2016,,68.0217,140.18434
Peru,PER,2017,,66.21478,130.10747
Peru,PER,2018,,68.12629,128.11485
Peru,PER,2019,,71.00466,134.95792
Peru,PER,2020,,63.575005,121.67065
Peru,PER,2021,,61.69799,114.830345
Peru,PER,2022,,62.660515,138.35924
Poland,POL,1981,1197.8241,,46.959
Poland,POL,1982,1397.706,,43.278
Poland,POL,1983,1423.4971,,42.31125
Poland,POL,1984,1426.0773,,46.4745
Poland,POL,1985,1436.304,,48.061996
Poland,POL,1986,1460.487,,43.63425
Poland,POL,1987,1476.4072,,43.837
Poland,POL,1988,1476.1913,,43.504997
Poland,POL,1989,1362.5562,,40.28375
Poland,POL,1990,1162.5018,,27.655249
Poland,POL,1991,1113.4036,,30.914999
Poland,POL,1992,1083.5659,,29.7705
Poland,POL,1993,1047.989,,38.041
Poland,POL,1994,1047.209,,36.04525
Poland,POL,1995,1072.4088,,36.858
Poland,POL,1996,1063.0378,,36.52025
Poland,POL,1997,1081.6552,,37.264
Poland,POL,1998,934.4539,,37.781246
Poland,POL,1999,904.11285,,36.0785
Poland,POL,2000,836.13837,,38.534496
Poland,POL,2001,838.0156,,40.612247
Poland,POL,2002,834.7068,,41.50925
Poland,POL,2003,830.72034,,41.99925
Poland,POL,2004,806.1961,,45.6545
Poland,POL,2005,806.7764,,45.175
Poland,POL,2006,791.3931,,45.1285
Poland,POL,2007,726.7561,,45.31861
Poland,POL,2008,708.3886,,42.913055
Poland,POL,2009,656.2531,,42.797222
Poland,POL,2010,644.18317,,42.949165
Poland,POL,2011,648.01666,,44.77361
Poland,POL,2012,672.44324,,45.435833
Poland,POL,2013,664.76514,,44.463055
Poland,POL,2014,628.4025,,43.33722
Poland,POL,2015,616.0762,,42.8325
Poland,POL,2016,605.663,,41.318054
Poland,POL,2017,578.94165,,40.399998
Poland,POL,2018,549.7619,,39.813053
Poland,POL,2019,518.8211,,39.85194
Poland,POL,2020,467.75876,,39.287777
Poland,POL,2021,488.94986,,38.842777
Poland,POL,2022,473.3611,,40.011852
Poland,POL,1970,,,51.19325
Poland,POL,1971,,,52.79025
Poland,POL,1972,,,55.840748
Poland,POL,1973,,,56.647747
Poland,POL,1974,,,54.83525
Poland,POL,1975,,,56.437748
Poland,POL,1976,,,61.4325
Poland,POL,1977,,,64.661
Poland,POL,1978,,,69.33525
Poland,POL,1979,,,62.208
Poland,POL,1980,,,52.835247
Qatar,QAT,1965,,134.96996,
Qatar,QAT,1966,,168.56763,
Qatar,QAT,1967,,187.68355,
Qatar,QAT,1968,,197.49146,
Qatar,QAT,1969,,206.2202,
Qatar,QAT,1970,,210.27509,10.401751
Qatar,QAT,1971,,249.08618,10.401751
Qatar,QAT,1972,,279.9732,11.416049
Qatar,QAT,1973,,330.18402,16.352999
Qatar,QAT,1974,,300.06198,13.434299
Qatar,QAT,1975,,253.14108,20.73105
Qatar,QAT,1976,,282.8775,11.3229
Qatar,QAT,1977,,251.98256,16.05285
Qatar,QAT,1978,,280.3668,15.30765
Qatar,QAT,1979,,293.11072,45.1467
Qatar,QAT,1980,,275.31665,49.069347
Qatar,QAT,1981,,240.69855,44.74305
Qatar,QAT,1982,,196.26921,52.319252
Qatar,QAT,1983,,178.5046,54.182247
Qatar,QAT,1984,,199.42004,61.375496
Qatar,QAT,1985,,178.14629,56.510998
Qatar,QAT,1986,,200.86798,60.03
Qatar,QAT,1987,,177.60414,58.0635
Qatar,QAT,1988,,205.23705,60.650997
Qatar,QAT,1989,,228.99637,64.17
Qatar,QAT,1990,,245.6507,65.205
Qatar,QAT,1991,,237.2873,78.9705
Qatar,QAT,1992,,274.47525,82.25773
Qatar,QAT,1993,,253.68784,85.718155
Qatar,QAT,1994,,248.28114,89.403336
Qatar,QAT,1995,,253.89717,93.08851
Qatar,QAT,1996,,315.21988,97.0391
Qatar,QAT,1997,,386.96454,134.11154
Qatar,QAT,1998,,390.20615,162.29366
Qatar,QAT,1999,,398.6554,213.64838
Qatar,QAT,2000,,467.28427,257.715
Qatar,QAT,2001,,465.19556,279.44998
Qatar,QAT,2002,,434.17203,305.32498
Qatar,QAT,2003,,509.2333,324.99
Qatar,QAT,2004,,580.2947,405.4095
Qatar,QAT,2005,,611.25684,474.03
Qatar,QAT,2006,,659.2999,524.745
Qatar,QAT,2007,,668.2696,654.12
Qatar,QAT,2008,,750.18787,796.75336
Qatar,QAT,2009,,725.67804,924.25494
Qatar,QAT,2010,,824.8058,1231.1125
Qatar,QAT,2011,,904.16223,1503.559
Qatar,QAT,2012,,952.5738,1625.4633
Qatar,QAT,2013,,949.98724,1678.8921
Qatar,QAT,2014,,928.8421,1694.2522
Qatar,QAT,2015,,899.8932,1758.6448
Qatar,QAT,2016,,902.2269,1747.6855
Qatar,QAT,2017,,869.83575,1705.3588
Qatar,QAT,2018,,873.32007,1752.0287
Qatar,QAT,2019,,840.89795,1771.5245
Qatar,QAT,2020,,833.2996,1749.3484
Qatar,QAT,2021,,846.9084,1769.804
Qatar,QAT,2022,,861.59503,1784.1106
Romania,ROU,1981,107.96407,141.11842,340.74957
Romania,ROU,1982,111.4468,142.25816,344.5236
Romania,ROU,1983,129.26744,140.5253,341.88644
Romania,ROU,1984,127.31918,138.8971,339.445
Romania,ROU,1985,131.08475,130.81424,324.4515
Romania,ROU,1986,136.25754,123.91765,328.342
Romania,ROU,1987,146.518,116.69543,312.05792
Romania,ROU,1988,161.30833,114.42757,305.59088
Romania,ROU,1989,162.953,111.91549,273.94525
Romania,ROU,1990,96.10834,94.62167,266.45273
Romania,ROU,1991,81.76365,81.50304,233.2685
Romania,ROU,1992,85.448296,79.39801,204.82324
Romania,ROU,1993,88.68259,80.58427,194.92024
Romania,ROU,1994,90.48501,81.10762,172.3985
Romania,ROU,1995,91.73253,80.84013,168.00299
Romania,ROU,1996,93.78893,79.68877,160.07549
Romania,ROU,1997,76.791756,78.5025,138.48949
Romania,ROU,1998,59.900337,76.21139,129.669
Romania,ROU,1999,54.039806,74.187775,130.16699
Romania,ROU,2000,65.168144,73.11781,127.55924
Romania,ROU,2001,66.29801,72.54794,125.37399
Romania,ROU,2002,70.93041,70.61736,123.266
Romania,ROU,2003,76.0623,68.5007,121.283745
Romania,ROU,2004,73.2599,66.34915,120.68975
Romania,ROU,2005,67.39144,63.232307,112.82625
Romania,ROU,2006,75.35898,58.103477,111.164
Romania,ROU,2007,79.76264,55.18435,107.37675
Romania,ROU,2008,80.982445,54.88197,104.583496
Romania,ROU,2009,76.35424,52.31174,103.954
Romania,ROU,2010,68.65774,49.85781,100.2345
Romania,ROU,2011,77.48019,49.10186,100.795
Romania,ROU,2012,73.80552,46.31066,100.979744
Romania,ROU,2013,54.156677,48.04353,100.019
Romania,ROU,2014,51.743088,47.12476,101.943
Romania,ROU,2015,54.80007,46.55489,102.17225
Romania,ROU,2016,49.258118,44.217262,90.52775
Romania,ROU,2017,51.965424,42.26342,100.11401
Romania,ROU,2018,46.727245,41.60051,99.57649
Romania,ROU,2019,45.68163,41.48421,96.22586
Romania,ROU,2020,30.147472,40.20491,85.96322
Romania,ROU,2021,34.978878,38.63486,86.356865
Romania,ROU,2022,35.820763,36.30886,88.30432
Romania,ROU,1965,,149.10823,
Romania,ROU,1966,,152.06226,
Romania,ROU,1967,,156.49329,
Romania,ROU,1968,,157.41205,
Romania,ROU,1969,,157.53998,
Romania,ROU,1970,,159.0635,217.42854
Romania,ROU,1971,,163.9016,232.36145
Romania,ROU,1972,,167.79765,237.68698
Romania,ROU,1973,,170.22832,251.63676
Romania,ROU,1974,,172.5427,259.7159
Romania,ROU,1975,,174.21739,282.12225
Romania,ROU,1976,,175.4967,307.73413
Romania,ROU,1977,,174.9152,325.8959
Romania,ROU,1978,,164.14583,328.123
Romania,ROU,1979,,147.85219,313.5256
Romania,ROU,1980,,139.57164,323.734
Russia,RUS,1985,2160.92,6307.019,4248.812
Russia,RUS,1986,2234.9768,6526.547,4625.671
Russia,RUS,1987,2253.092,6623.0645,5005.472
Russia,RUS,1988,2325.4944,6614.9,5423.898
Russia,RUS,1989,2236.98,6422.3887,5662.9985
Russia,RUS,1990,2158.076,5999.8125,5995.9
Russia,RUS,1991,1984.5846,5372.4087,5913.134
Russia,RUS,1992,1903.0659,4638.16,5922.33
Russia,RUS,1993,1716.3167,4127.1963,5685.989
Russia,RUS,1994,1527.4818,3693.4321,5584.831
Russia,RUS,1995,1450.4194,3614.0107,5411.9434
Russia,RUS,1996,1405.1366,3522.4128,5523.217
Russia,RUS,1997,1348.9636,3575.2947,5235.377
Russia,RUS,1998,1265.9254,3539.474,5412.863
Russia,RUS,1999,1370.1302,3544.452,5444.13
Russia,RUS,2000,1413.2776,3798.947,5370.56
Russia,RUS,2001,1493.8734,4090.0337,5347.5703
Russia,RUS,2002,1425.489,4462.3774,5475.3965
Russia,RUS,2003,1541.0913,4951.0513,5706.2207
Russia,RUS,2004,1594.8218,5388.0737,5825.7705
Russia,RUS,2005,1576.9117,5522.1504,5894.7417
Russia,RUS,2006,1639.5974,5655.1367,6047.812
Russia,RUS,2007,1668.905,5783.959,6016.1313
Russia,RUS,2008,1732.4047,5748.177,6114.53
Russia,RUS,2009,1648.5525,5830.85,5361.8975
Russia,RUS,2010,1755.6228,5958.2305,5983.8677
Russia,RUS,2011,1832.6205,6041.363,6168.277
Russia,RUS,2012,1957.1615,6125.9355,6018.5493
Russia,RUS,2013,2013.3507,6189.7603,6144.9624
Russia,RUS,2014,2053.7627,6250.2017,5911.5513
Russia,RUS,2015,2167.134,6333.144,5844.3955
Russia,RUS,2016,2255.871,6495.112,5892.7534
Russia,RUS,2017,2393.4539,6495.898,6355.609
Russia,RUS,2018,2562.7866,6604.5015,6691.058
Russia,RUS,2019,2563.6008,6668.512,6790.2686
Russia,RUS,2020,2339.7234,6098.4463,6384.4663
Russia,RUS,2021,2568.4854,6266.0537,7021.1685
Russia,RUS,2022,2597.8977,6379.2515,6183.6816
Saudi Arabia,SAU,1965,,1291.2112,
Saudi Arabia,SAU,1966,,1523.1675,
Saudi Arabia,SAU,1967,,1643.169,
Saudi Arabia,SAU,1968,,1793.6106,
Saudi Arabia,SAU,1969,,1892.793,
Saudi Arabia,SAU,1970,,2234.9546,15.3615
Saudi Arabia,SAU,1971,,2800.4424,12.8155
Saudi Arabia,SAU,1972,,3538.2239,14.525499
Saudi Arabia,SAU,1973,,4466.09,17.1
Saudi Arabia,SAU,1974,,4996.796,21.640999
Saudi Arabia,SAU,1975,,4179.089,25.744999
Saudi Arabia,SAU,1976,,5085.341,27.79225
Saudi Arabia,SAU,1977,,5447.446,39.1115
Saudi Arabia,SAU,1978,,4936.231,53.9315
Saudi Arabia,SAU,1979,,5675.5664,66.215
Saudi Arabia,SAU,1980,,5929.0127,92.378
Saudi Arabia,SAU,1981,,5888.819,107.711
Saudi Arabia,SAU,1982,,3956.3428,114.16149
Saudi Arabia,SAU,1983,,2794.4504,111.473
Saudi Arabia,SAU,1984,,2547.3987,172.9
Saudi Arabia,SAU,1985,,2001.202,178.6
